lat,lon,height,x,y,z
37.4930736,-122.2231351,-31.872701493263243,-2701733.791612302,-4286441.081271663,3860934.788136718
37.4929482,-122.2228496,-31.84004179191589,-2701716.9633867806,-4286461.732125115,3860923.7653376944
37.4928225,-122.2225679,-31.82443283557892,-2701700.4228923116,-4286482.209412931,3860912.7057241555
37.4926977,-122.2222899,-31.81803134393692,-2701684.1227460504,-4286502.454539601,3860901.719741949
37.4925741,-122.2220128,-31.817628357410427,-2701667.844025816,-4286522.584545863,3860890.8357627173
37.4924511,-122.2217347,-31.85683432722092,-2701651.4519790215,-4286542.700751277,3860879.9804936065
37.492328,-122.221456,-31.91491641616821,-2701635.010515502,-4286562.838214571,3860869.1049119285
37.492205,-122.2211763,-31.957216417789457,-2701618.4971672436,-4286583.027630239,3860858.2477246877
37.4920818,-122.2208956,-31.98969999837876,-2701601.9202147326,-4286603.282137796,3860847.3788826196
37.491958,-122.2206145,-31.991980598926546,-2701585.347577407,-4286623.609989613,3860836.475569526
37.4918337,-122.2203328,-31.937361194610595,-2701568.77198302,-4286644.032821478,3860825.5628401954
37.4917087,-122.2200515,-31.90715522480011,-2701552.241050715,-4286664.460330067,3860814.5735907326
37.491584,-122.2197729,-31.870927409768104,-2701535.9037179705,-4286684.747349909,3860803.614406531
37.4914607,-122.2194978,-31.84091791254282,-2701519.775046222,-4286704.785082765,3860792.7747053783
37.4913386,-122.2192242,-31.82478358250857,-2701503.7093698326,-4286724.674121771,3860782.0322153205
37.4912167,-122.2189502,-31.833525370955464,-2701487.5958993062,-4286744.5538171595,3860771.2921796017
37.4910941,-122.2186755,-31.833815878152848,-2701471.4587008515,-4286764.512119118,3860760.495627083
37.4909704,-122.2183996,-31.802701496839525,-2701455.284479329,-4286784.610869619,3860749.6213030196
37.4908459,-122.2181211,-31.776247764348987,-2701438.942424844,-4286804.874721841,3860738.6736746845
37.4907207,-122.2178398,-31.710362711131573,-2701422.4326203805,-4286825.336986521,3860727.688383806
37.4905943,-122.2175564,-31.500263704568148,-2701405.8697670684,-4286846.063571313,3860716.685172625
37.4904669,-122.2172718,-31.075421957939867,-2701389.3438302777,-4286867.047957857,3860705.7245782595
37.4903401,-122.2169864,-30.399074844837187,-2701372.842665216,-4286888.204527964,3860694.9698742805
37.490216,-122.2166999,-29.60010467720032,-2701356.2136797584,-4286909.34089638,3860684.5275506573
37.4900945,-122.2164121,-28.82813518148661,-2701339.382219803,-4286930.371765385,3860674.2977370815
37.4899751,-122.2161234,-28.02960983940959,-2701322.418875979,-4286951.342801726,3860664.268998973
37.4898584,-122.2158338,-27.240991289019583,-2701305.286619196,-4286972.195237578,3860654.47198324
37.489744,-122.215543,-26.49894948637485,-2701287.9618978202,-4286992.941458544,3860644.8491476662
37.489632,-122.2152509,-25.839896504312755,-2701270.418228119,-4287013.556018672,3860635.387138791
37.4895224,-122.2149571,-25.335697919368744,-2701252.5952842846,-4287034.009529611,3860626.0422194432
37.4894152,-122.214661,-25.03308513915539,-2701234.4284076598,-4287054.298903646,3860616.785949866
37.4893099,-122.2143629,-24.93190672603249,-2701215.9581158874,-4287074.4386692,3860607.5743920333
37.4892065,-122.2140625,-24.94782385587692,-2701197.1976376837,-4287094.499584212,3860598.4588771523
37.4891059,-122.213759,-25.02909173595905,-2701178.0765942074,-4287114.502663603,3860589.550156684
37.4890086,-122.2134529,-25.219222244262696,-2701158.595989835,-4287134.366545472,3860580.865782336
37.4889137,-122.2131452,-25.580249748915435,-2701138.8368192594,-4287154.053870785,3860572.2887429963
37.488821,-122.2128367,-26.16413241702318,-2701118.844169937,-4287173.503469644,3860563.769805098
37.4887308,-122.212527,-26.92398757839203,-2701098.5971433865,-4287192.748525131,3860555.3639226044
37.4886427,-122.2122156,-27.69245093014836,-2701078.143521983,-4287211.9478238365,3860547.1377295884
37.4885569,-122.2119029,-28.49179046690464,-2701057.496617341,-4287231.056126949,3860539.095287265
37.4884741,-122.2115901,-29.33691519320011,-2701036.714713337,-4287249.966847678,3860531.2891681716
37.4883943,-122.2112775,-30.15818299126625,-2701015.849717484,-4287268.7125966055,3860523.7617574725
37.4883173,-122.2109638,-30.870298624098304,-2700994.8476346135,-4287287.423350411,3860516.5473534507
37.4882424,-122.2106476,-31.342532018005848,-2700973.6842025127,-4287306.292877177,3860509.663872938
37.4881696,-122.2103299,-31.557884989619254,-2700952.441436022,-4287325.285447085,3860503.1216607513
37.4880999,-122.2100124,-31.63604975792766,-2700931.1599148796,-4287344.183414376,3860496.9359376985
37.4880338,-122.2096955,-31.669876109302045,-2700909.812301303,-4287362.877012042,3860491.0942288577
37.4879707,-122.2093787,-31.70392774996161,-2700888.3639390348,-4287381.394181405,3860485.51657439
37.4879101,-122.209061,-31.73855671739578,-2700866.7578545916,-4287399.810399655,3860480.158727921
37.4878524,-122.2087428,-31.77700886917114,-2700845.0082080774,-4287418.081769815,3860475.0539408266
37.4877977,-122.2084265,-31.839297528743742,-2700823.282529589,-4287436.076006769,3860470.198840307
37.4877455,-122.2081138,-31.867083012253048,-2700801.750709646,-4287453.780720705,3860465.58489915
37.4876955,-122.2078033,-31.88720595479011,-2700780.3074400765,-4287471.261032597,3860461.1693630177
37.4876489,-122.2074927,-31.90519454592466,-2700758.7350755273,-4287488.553066127,3860457.0545469243
37.4876057,-122.2071818,-31.93307160246372,-2700737.0135686076,-4287505.6581752,3860453.233134451
37.487565,-122.2068712,-31.969288965672256,-2700715.220876239,-4287522.600552226,3860449.626808945
37.4875265,-122.2065631,-32.00961785936356,-2700693.534219323,-4287539.296482001,3860446.211724553
37.4874895,-122.2062598,-32.01659855246544,-2700672.1667572167,-4287555.702711274,3860442.949032886
37.4874529,-122.2059621,-32.00087515214085,-2700651.213458511,-4287571.837257867,3860439.735383504
37.4874164,-122.2056675,-32.03226709145307,-2700630.4685199875,-4287587.78823401,3860436.5018653683
37.4873803,-122.2053738,-32.07907159841061,-2700609.769920022,-4287603.663478264,3860433.2941923053
37.4873448,-122.2050792,-32.104206908464434,-2700588.9914422743,-4287619.561299229,3860430.1525450805
37.487309,-122.2047827,-32.09116573441029,-2700568.0976316635,-4287635.591350313,3860427.007710195
37.4872726,-122.2044845,-32.08317457211018,-2700547.095972089,-4287651.732326277,3860423.8069606577
37.487236,-122.2041856,-32.07674241685867,-2700526.04837295,-4287667.916575069,3860420.587647512
37.4871994,-122.2038864,-32.02093886595964,-2700504.999105119,-4287684.148007781,3860417.398379451
37.487162,-122.2035864,-31.98192840564252,-2700483.911568491,-4287700.451489216,3860414.1284366245
37.487124,-122.2032843,-31.95590748500824,-2700462.6828857413,-4287716.879413338,3860410.7977470243
37.4870862,-122.2029796,-31.93547561600804,-2700441.2499699118,-4287733.414589713,3860407.4812676217
37.4870487,-122.2026722,-31.8961771505177,-2700419.61207734,-4287750.072433215,3860404.202688379
37.4870112,-122.2023624,-31.84372150966525,-2700397.8000407047,-4287766.852114258,3860400.9321146724
37.4869732,-122.2020503,-31.81301046139002,-2700375.8245802564,-4287783.754060034,3860397.604272598
37.4869343,-122.2017357,-31.7933716917634,-2700353.6896369923,-4287800.81772141,3860394.190430403
37.4868945,-122.2014187,-31.77633079308272,-2700331.406274914,-4287818.044072865,3860390.695745337
37.4868542,-122.2010991,-31.78198953807354,-2700308.9366261475,-4287835.406178879,3860387.143210473
37.4868137,-122.2007769,-31.78522687196732,-2700286.2805123143,-4287852.903757385,3860383.5745339748
37.4867732,-122.2004524,-31.78344328200817,-2700263.4542826167,-4287870.512981326,3860380.008911198
37.4867331,-122.2001258,-31.783999052762987,-2700240.455393208,-4287888.196618335,3860376.477089602
37.4866949,-122.1997987,-31.78621640974283,-2700217.349881769,-4287905.793983779,3860373.1115822042
37.4866595,-122.1994708,-31.785010462462903,-2700194.085055733,-4287923.271188844,3860369.994744131
37.4866262,-122.1991401,-31.7813298458457,-2700170.536032912,-4287940.761856829,3860367.0643514614
37.4865926,-122.1988063,-31.75950605672598,-2700146.773365019,-4287958.427815466,3860364.118578861
37.4865569,-122.1984704,-31.716259206146,-2700122.938058174,-4287976.327017906,3860361.0009014686
37.4865188,-122.1981329,-31.701660636216403,-2700099.0571539705,-4287994.41942556,3860357.6544266753
37.486479,-122.1977933,-31.709432818889617,-2700075.07068976,-4288012.692805831,3860354.144621611
37.4864374,-122.1974517,-31.72519548344612,-2700050.995824952,-4288031.157815794,3860350.4714308046
37.4863943,-122.1971082,-31.743762664556503,-2700026.8314355826,-4288049.7960765995,3860346.6644302467
37.4863502,-122.1967625,-31.771834248781204,-2700002.5342386984,-4288068.588646595,3860342.763576047
37.4863058,-122.1964147,-31.79755671811104,-2699978.0915348525,-4288087.498760703,3860338.8377289916
37.4862615,-122.1960645,-31.79256718111038,-2699953.4784654337,-4288106.536735745,3860334.939376863
37.4862173,-122.1957119,-31.77636123466492,-2699928.6867853287,-4288125.689477843,3860331.0566551764
37.4861729,-122.1953567,-31.76743281888962,-2699903.7045009537,-4288144.971137071,3860327.151888791
37.4861281,-122.194999,-31.765020925998687,-2699878.5466129268,-4288164.388940375,3860323.2079272857
37.4860834,-122.1946389,-31.74834982573985,-2699853.2113927784,-4288183.923544479,3860319.2814479186
37.4860393,-122.194277,-31.74753484568,-2699827.713018984,-4288203.497872495,3860315.3981573256
37.4859954,-122.1939137,-31.73838121548295,-2699802.106051117,-4288223.132183375,3860311.53755266
37.4859506,-122.1935488,-31.70170059904456,-2699776.423215126,-4288242.911658148,3860307.614436685
37.4859055,-122.1931831,-31.678794054389,-2699750.6853320003,-4288262.736570841,3860303.6565155224
37.4858607,-122.1928168,-31.65637169963121,-2699724.891397265,-4288282.572125815,3860299.7247176897
37.4858154,-122.1924501,-31.616280134707686,-2699699.0928413696,-4288302.466815507,3860295.759636351
37.4857694,-122.1920837,-31.576145769238472,-2699673.341800067,-4288322.387252391,3860291.7329309764
37.485723,-122.1917179,-31.541383104979992,-2699647.647642578,-4288342.298518284,3860287.667726816
37.4856763,-122.1913527,-31.518886563539507,-2699622.003856271,-4288362.190268471,3860283.568634945
37.4856301,-122.1909875,-31.55590582334996,-2699596.3167735944,-4288382.013317101,3860279.4773555393
37.4855854,-122.1906231,-31.61119453823566,-2699570.6277271956,-4288401.700508921,3860275.507058023
37.4855419,-122.1902618,-31.60715529501438,-2699545.1524652266,-4288421.212734418,3860271.6785449386
37.485498,-122.1899064,-31.55718668884039,-2699520.1524706143,-4288440.500532252,3860267.842753096
37.4854528,-122.1895575,-31.52897906970978,-2699495.676425836,-4288459.541629014,3860263.87922712
37.4854063,-122.1892136,-31.528804522037504,-2699471.6094127162,-4288478.402493501,3860259.7841499103
37.4853578,-122.188873,-31.51333937102556,-2699447.867692328,-4288497.232332523,3860255.522238326
37.4853069,-122.1885354,-31.504680620908736,-2699424.4338622247,-4288516.053310358,3860251.044817248
37.4852533,-122.1882004,-31.499774064958096,-2699401.2900679517,-4288534.903476258,3860246.3273243206
37.485197,-122.187868,-31.50377312612533,-2699378.434130699,-4288553.779373681,3860241.3666229006
37.4851382,-122.1875376,-31.496691087841988,-2699355.8223928288,-4288572.711264374,3860236.1924892655
37.4850772,-122.187208,-31.48145374822617,-2699333.3530030996,-4288591.736573364,3860230.8295630272
37.4850141,-122.1868782,-31.468134370565416,-2699310.9432536727,-4288610.889933446,3860225.280520467
37.4849486,-122.1865479,-31.449908434420824,-2699288.5843646615,-4288630.207210054,3860219.523093502
37.4848802,-122.1862171,-31.429031401872635,-2699266.293367992,-4288649.715469467,3860213.511874451
37.4848082,-122.1858861,-31.400257340937856,-2699244.120116296,-4288669.444114947,3860207.1884065988
37.4847333,-122.185555,-31.38167015594244,-2699222.03926313,-4288689.336278789,3860200.603332544
37.4846555,-122.185224,-31.37202187138796,-2699200.0663029947,-4288709.383377863,3860193.757411011
37.4845748,-122.1848925,-31.357567187070845,-2699178.162130901,-4288729.622909924,3860186.659005914
37.484491,-122.1845606,-31.31387780880928,-2699156.3517481503,-4288750.078002421,3860179.3053682637
37.484404,-122.1842285,-31.21768234556913,-2699134.663554353,-4288770.760579291,3860171.7018517773
37.4843136,-122.1838967,-31.108683277368545,-2699113.125385926,-4288791.631856133,3860163.806680615
37.4842197,-122.1835647,-31.00500172615051,-2699091.6957503846,-4288812.708934542,3860155.6000191686
37.4841224,-122.1832324,-30.92750609779358,-2699070.3547404073,-4288833.9767945465,3860147.077974008
37.4840222,-122.1828999,-30.88736033171416,-2699049.087132179,-4288855.394646825,3860138.27778542
37.4839202,-122.1825679,-30.875328923314807,-2699027.909654078,-4288876.872840644,3860129.3019499527
37.4838164,-122.1822385,-30.890740795254708,-2699006.9797846717,-4288898.31290361,3860120.150875458
37.4837108,-122.1819148,-30.915092497825626,-2698986.5373980785,-4288919.581236557,3860110.8358214158
37.4836035,-122.1815986,-30.93286562228203,-2698966.720201052,-4288940.597761426,3860101.3750377493
37.4834956,-122.1812891,-30.92493891209364,-2698947.4368275665,-4288961.350134098,3860091.8770374986
37.4833869,-122.1809838,-30.908093418270347,-2698928.500243779,-4288981.956286698,3860082.3139943574
37.4832754,-122.1806817,-30.915670156836512,-2698909.8934458364,-4289002.555261195,3860072.489477026
37.4831596,-122.1803826,-30.918876091599465,-2698891.667586156,-4289023.261563954,3860062.2888992396
37.4830396,-122.1800866,-30.926773124217988,-2698873.8227219475,-4289044.058685409,3860051.7155519547
37.4829163,-122.1797931,-30.932545326441527,-2698856.2844449775,-4289064.928022451,3860040.8528453563
37.48279,-122.1795017,-30.957833286166192,-2698839.00287429,-4289085.856735636,3860029.7140306775
37.48266,-122.179213,-30.993751259148123,-2698822.051857305,-4289106.86254679,3860018.24286368
37.4825257,-122.1789272,-31.02683420675993,-2698805.473635829,-4289127.979379079,3860006.394693378
37.4823874,-122.1786442,-31.07250436377525,-2698789.2434141147,-4289149.184438246,3859994.186554648
37.4822461,-122.1783627,-31.116947644770143,-2698773.2337431614,-4289170.49107517,3859981.7149238973
37.482103,-122.1780821,-31.18012309110165,-2698757.3481098413,-4289191.845551508,3859969.0733411023
37.4819578,-122.1778028,-31.24839185506105,-2698741.6330112135,-4289213.255336421,3859956.2436831226
37.4818094,-122.1775253,-31.28419546151161,-2698726.18131164,-4289234.784985502,3859943.15192368
37.4816568,-122.1772506,-31.31428795647621,-2698711.0925301407,-4289256.42659194,3859929.693708027
37.4815006,-122.1769779,-31.358607327699666,-2698696.27677041,-4289278.17014929,3859915.909745351
37.4813432,-122.1767059,-31.40295717719197,-2698681.5563931754,-4289299.949234731,3859902.020048065
37.4811849,-122.1764338,-31.44294670426845,-2698666.86257375,-4289321.787329578,3859888.0537093394
37.4810256,-122.1761616,-31.48706107765436,-2698652.19532158,-4289343.684450661,3859873.9967580754
37.4808663,-122.1758892,-31.53183513885736,-2698637.5126497718,-4289365.590472727,3859859.939376056
37.4807083,-122.1756178,-31.566866557419303,-2698622.862038545,-4289387.381551647,3859846.002389188
37.480552,-122.1753481,-31.593957167208195,-2698608.280749034,-4289409.000643465,3859832.219931373
37.4803965,-122.17508,-31.64813261824846,-2698593.778863733,-4289430.480379457,3859818.491423846
37.4802405,-122.1748132,-31.76901835235953,-2698579.363931883,-4289451.88258529,3859804.6782587725
37.4800831,-122.1745463,-31.989788753032684,-2698564.9494899977,-4289473.302362552,3859790.6809829683
37.479925,-122.1742778,-32.31466306829453,-2698550.396282496,-4289494.767510204,3859776.55868139
37.479766,-122.1740067,-32.75462889009714,-2698535.6319904034,-4289516.329176247,3859762.287053594
37.4796057,-122.1737324,-33.302195259809494,-2698520.62924012,-4289538.043512825,3859747.8354278626
37.4794447,-122.1734543,-33.8981952598095,-2698505.3465328496,-4289559.944220581,3859733.2926511443
37.4792826,-122.1731729,-34.47513519605994,-2698489.8642014577,-4289582.07594844,3859718.664561352
37.4791185,-122.1728884,-34.94745709431172,-2698474.2657306953,-4289604.538191025,3859703.9239492347
37.4789528,-122.1726014,-35.16419545328617,-2698458.6454425757,-4289627.381230449,3859689.197901321
37.4787856,-122.1723127,-35.09321892809868,-2698443.0732064573,-4289650.583257103,3859674.5147734396
37.4786172,-122.1720233,-34.78054366087913,-2698427.5936536198,-4289674.0491171675,3859659.8729863884
37.4784478,-122.1717339,-34.230981102228164,-2698412.249963879,-4289697.731180869,3859645.2872254755
37.4782777,-122.1714448,-33.582084065854545,-2698396.995685484,-4289721.505774166,3859630.7002159785
37.4781081,-122.1711555,-32.93043485808373,-2698381.7094238554,-4289745.26297374,3859616.1588828173
37.477939,-122.1708655,-32.27841489699483,-2698366.352737815,-4289769.024727496,3859601.6617772924
37.4777702,-122.1705749,-31.626662707120182,-2698350.94003557,-4289792.797328845,3859587.190895725
37.4776012,-122.1702839,-30.99945496785641,-2698335.494010875,-4289816.583631361,3859572.6874283347
37.4774319,-122.1699922,-30.47297755002976,-2698319.963605884,-4289840.352300775,3859558.096212184
37.4772623,-122.1696993,-30.055759352207183,-2698304.3077802225,-4289864.1211531665,3859543.4120584205
37.4770922,-122.1694045,-29.7580236594677,-2698288.4769931063,-4289887.927716842,3859528.611131696
37.4769218,-122.1691073,-29.595671073794364,-2698272.4198967107,-4289911.773421916,3859513.701373637
37.4767511,-122.1688072,-29.515175415635102,-2698256.1216680813,-4289935.717768791,3859498.7153524626
37.4765794,-122.1685044,-29.4587330172658,-2698239.6468688217,-4289959.830179434,3859483.6265833154
37.4764056,-122.1682002,-29.39685693287849,-2698223.1448373073,-4289984.13211671,3859468.3561197575
37.476229,-122.1678958,-29.331516618967058,-2698206.729752752,-4290008.605758114,3859452.841106749
37.4760506,-122.1675908,-29.27173302066326,-2698190.3318982087,-4290033.206718541,3859437.1641333294
37.4758716,-122.1672841,-29.220938075274223,-2698173.824316221,-4290057.91589921,3859421.428805868
37.4756926,-122.1669755,-29.16331069874764,-2698157.177142937,-4290082.71904849,3859405.6975978925
37.4755128,-122.1666657,-29.09130022126436,-2698140.4747395706,-4290107.634002359,3859389.9046393195
37.4753319,-122.166355,-29.01809516564012,-2698123.7447790774,-4290132.654920812,3859374.0154813034
37.4751498,-122.1660434,-28.94862044972181,-2698106.9887728724,-4290157.784210484,3859358.018318689
37.4749663,-122.1657308,-28.885640543937683,-2698090.2052520914,-4290183.036154481,3859341.8938526576
37.4747815,-122.1654173,-28.816186785697937,-2698073.403585748,-4290208.409039023,3859325.6587807387
37.4745938,-122.1651043,-28.746310703277587,-2698056.743560488,-4290233.92432948,3859309.1684904615
37.4744014,-122.1647932,-28.690701593399048,-2698040.3885025633,-4290259.609121583,3859292.255496443
37.4742059,-122.1644821,-28.645185933083297,-2698024.140385306,-4290285.464232197,3859275.0632653204
37.4740119,-122.1641675,-28.584618736922742,-2698007.5823949077,-4290311.408425497,3859258.0122695393
37.4738219,-122.1638488,-28.518536733806133,-2697990.575706795,-4290337.320642961,3859241.316912895
37.4736334,-122.1635301,-28.445630069732665,-2697973.5177496225,-4290363.151600703,3859224.757789344
37.4734456,-122.1632135,-28.38606287133694,-2697956.5860133828,-4290388.834595285,3859208.2521661385
37.4732598,-122.1628977,-28.327630069732667,-2697939.641584261,-4290414.364733788,3859191.921976765
37.473076,-122.1625828,-28.270722552299503,-2697922.691789237,-4290439.737045796,3859175.7669847244
37.4728926,-122.1622704,-28.22006287133693,-2697905.911959038,-4290464.964476757,3859159.643385229
37.4727097,-122.1619601,-28.170496514379977,-2697889.2707276186,-4290490.063610697,3859143.563122835
37.4725271,-122.161651,-28.130929314374924,-2697872.7041292833,-4290515.082276222,3859127.503163026
37.472345,-122.1613419,-28.09825915375352,-2697856.116427353,-4290540.0676301615,3859111.4830100792
37.4721631,-122.1610324,-28.06193895566464,-2697839.49290697,-4290565.062741349,3859095.4826557706
37.4719803,-122.1607226,-28.03755671989918,-2697822.8740063286,-4290590.115304233,3859079.3957242966
37.4717976,-122.1604121,-28.01572172102332,-2697806.1977962307,-4290615.1933015585,3859063.316012592
37.4716156,-122.1601004,-27.96550532209873,-2697789.418334756,-4290640.306759482,3859047.315187494
37.4714322,-122.1597893,-27.90541284254193,-2697772.7380722114,-4290665.478527514,3859031.197013155
37.4712454,-122.1594805,-27.858134399175647,-2697756.346607937,-4290690.727637314,3859014.7715147333
37.4710552,-122.1591736,-27.843453759670258,-2697740.2056279723,-4290716.059631416,3858998.026654441
37.4708639,-122.1588664,-27.81816583806276,-2697724.0859711254,-4290741.4756566845,3858981.1913109976
37.4706746,-122.1585561,-27.78180538800359,-2697707.6667380235,-4290766.930664097,3858964.53883224
37.4704871,-122.1582434,-27.75259864068031,-2697690.999837219,-4290792.390878662,3858948.040514249
37.4703003,-122.157931,-27.717371760606767,-2697674.3325638454,-4290817.800901115,3858931.607477836
37.4701143,-122.157619,-27.69678360038996,-2697657.660087572,-4290843.136426683,3858915.23596428
37.4699283,-122.1573068,-27.67006371116638,-2697640.9749991503,-4290868.485389157,3858898.868140575
37.4697433,-122.1569969,-27.643102959036828,-2697624.4260998038,-4290893.668964368,3858882.5885097776
37.4695624,-122.1566937,-27.644339497059583,-2697608.2195010195,-4290918.283689475,3858866.6528421096
37.4693872,-122.1564001,-27.636123098075387,-2697592.5308100716,-4290942.126875638,3858851.22498391
37.4692186,-122.1561159,-27.62423736256361,-2697577.3102841247,-4290965.152618059,3858836.3806988723
37.4690556,-122.1558376,-27.650246806025507,-2697562.314197651,-4290987.554940848,3858822.0066182273
37.4688949,-122.1555611,-27.68934032154084,-2697547.364567491,-4291009.732179562,3858807.827149187
37.4687342,-122.1552835,-27.694864769160745,-2697532.3465628168,-4291031.983685279,3858793.6680712923
37.4685756,-122.1550017,-27.685609134554863,-2697516.9446185892,-4291054.32274703,3858779.702939557
37.4684194,-122.1547155,-27.67595889186859,-2697501.1268975106,-4291076.731963687,3858765.949430509
37.4682614,-122.1544284,-27.71195806646347,-2697485.2869900437,-4291099.255682293,3858752.0095642107
37.4680995,-122.1541417,-27.75593709969521,-2697469.6136232517,-4291121.978044935,3858737.72126888
37.4679343,-122.1538545,-27.809936269998552,-2697454.0169672323,-4291144.905756345,3858723.136154563
37.467767,-122.1535654,-27.85817446213961,-2697438.355713535,-4291168.0467395615,3858708.3695261986
37.4675981,-122.1532741,-27.865042767673728,-2697422.604464472,-4291191.410464829,3858693.4870885042
37.4674278,-122.1529814,-27.825938152730465,-2697406.8178900005,-4291214.950928933,3858678.5092582162
37.4672561,-122.1526875,-27.771856167137624,-2697390.997873287,-4291238.6378872,3858663.4171793316
37.4670836,-122.1523919,-27.69809436494112,-2697375.087391561,-4291262.463742082,3858648.266565345
37.4669105,-122.1520946,-27.610002720832824,-2697359.07699609,-4291286.413465364,3858633.0717792376
37.4667355,-122.1517965,-27.5267435605526,-2697343.0727040423,-4291310.50611603,3858617.7066467353
37.4665585,-122.1514975,-27.44921829652786,-2697327.0702341506,-4291334.75151101,3858602.1618093313
37.4663805,-122.151197,-27.37051586341858,-2697310.9916357035,-4291359.125380534,3858586.529560484
37.4662018,-122.1508943,-27.28901157361269,-2697294.7743845563,-4291383.64462097,3858570.8373151133
37.4660222,-122.1505895,-27.16882745301724,-2697278.448305921,-4291408.340064544,3858555.0892787827
37.4658416,-122.1502829,-27.030827453017235,-2697262.0306457276,-4291433.189282192,3858539.263950205
37.4656601,-122.1499752,-26.892384981125595,-2697245.562899716,-4291458.141928418,3858523.359569768
37.4654778,-122.1496661,-26.763136325836182,-2697229.0149325593,-4291483.199933236,3858507.37908447
37.4652951,-122.1493555,-26.640373695373533,-2697212.366025251,-4291508.346958908,3858491.359377751
37.465112,-122.1490439,-26.5170228843689,-2697195.6566138696,-4291533.564220524,3858475.304752488
37.4649291,-122.1487313,-26.429505412101747,-2697178.8497596513,-4291558.792945826,3858459.245909526
37.4647469,-122.1484168,-26.39512314161658,-2697161.8527808357,-4291584.035293797,3858443.2163713067
37.4645642,-122.148101,-26.409833337664605,-2697144.7554323114,-4291609.334324953,3858427.1128863827
37.4643799,-122.1477848,-26.48431743353605,-2697127.6601277697,-4291634.703367225,3858410.832055308
37.4641943,-122.1474676,-26.60439941370488,-2697110.517133485,-4291660.163042685,3858394.4089282695
37.4640078,-122.1471484,-26.776078146278856,-2697093.23464062,-4291685.733527976,3858377.875093275
37.4638208,-122.1468267,-27.01812945857644,-2697075.752895382,-4291711.40287534,3858361.254367023
37.4636318,-122.1465035,-27.282036999821663,-2697058.221169596,-4291737.2423520945,3858344.4441193594
37.4634403,-122.1461795,-27.54324291589856,-2697040.7202237532,-4291763.26408915,3858327.415239549
37.463248,-122.1458538,-27.79318108725548,-2697023.125193125,-4291789.419038033,3858310.322696639
37.4630555,-122.1455266,-27.97795529055596,-2697005.4522661874,-4291815.699709642,3858293.252129103
37.4628625,-122.1451989,-28.09056444719434,-2696987.7900790083,-4291842.080884705,3858276.181366239
37.4626679,-122.1448714,-28.13057853651047,-2696970.2307556476,-4291868.592776839,3858259.013764205
37.4624724,-122.1445439,-28.08365195530653,-2696952.740228356,-4291895.21443171,3858241.819713575
37.4622767,-122.1442156,-27.99987800359726,-2696935.2122715707,-4291921.909829226,3858224.630411147
37.4620814,-122.1438864,-27.911660778135065,-2696917.604158253,-4291948.627602994,3858207.4790045456
37.4618867,-122.1435561,-27.83218686705828,-2696899.888153867,-4291975.356872104,3858190.3750926643
37.4616925,-122.143225,-27.79910295277834,-2696882.074423643,-4292002.063928378,3858173.286968495
37.461498,-122.1428934,-27.83846314367652,-2696864.2031695144,-4292028.762865182,3858156.1283088266
37.4613036,-122.1425623,-27.919348870515822,-2696846.347992817,-4292055.404529549,3858138.9531581346
37.4611105,-122.1422327,-28.00179214942456,-2696828.5575877884,-4292081.900126315,3858121.891542428
37.4609197,-122.141906,-28.09188377311825,-2696810.8983490425,-4292108.12251013,3858105.0278550773
37.4607304,-122.1415826,-28.184678702175617,-2696793.431067189,-4292134.101906487,3858088.294627527
37.460541,-122.1412618,-28.273224932968617,-2696776.1637057164,-4292159.967390661,3858071.555133158
37.460352,-122.1409435,-28.35957659205794,-2696759.0699533527,-4292185.693712359,3858054.8521713642
37.4601651,-122.1406261,-28.40477311515808,-2696741.9853561725,-4292211.285199798,3858038.3592050164
37.4599801,-122.1403095,-28.365331793785096,-2696724.927970953,-4292236.78721877,3858022.085062034
37.4597961,-122.1399943,-28.28108308550716,-2696707.9582488644,-4292262.196201675,3858005.9262294266
37.4596127,-122.13968,-28.21041292393208,-2696691.028444275,-4292287.519303028,3857989.8119576382
37.4594301,-122.1393668,-28.14230032509565,-2696674.1510143448,-4292312.743086569,3857973.766569865
37.4592488,-122.1390559,-28.07175493508577,-2696657.4000129583,-4292337.785850284,3857957.8371512424
37.4590691,-122.1387473,-27.99498181805015,-2696640.766274835,-4292362.632999965,3857942.052440394
37.4588897,-122.1384389,-27.92972262382507,-2696624.13166967,-4292387.445753592,3857926.287118742
37.4587091,-122.1381296,-27.907432786107066,-2696607.4543687077,-4292412.340475135,3857910.3899062956
37.4585273,-122.1378193,-27.93649376636744,-2696590.723338556,-4292437.316235894,3857894.3557051267
37.4583459,-122.1375069,-27.9934841054678,-2696573.8086065133,-4292462.349096492,3857878.3397194645
37.458167,-122.1371906,-28.074987526416777,-2696556.5013575233,-4292487.406036131,3857862.5290379785
37.4579907,-122.1368701,-28.20403801107407,-2696538.7657977697,-4292512.479971779,3857846.9184636446
37.4578148,-122.1365481,-28.35760522556305,-2696520.8929232215,-4292537.585054515,3857831.328183528
37.4576375,-122.136226,-28.50250142392516,-2696503.0662620864,-4292562.780585378,3857815.6198004903
37.4574577,-122.1359053,-28.654140104234216,-2696485.431178404,-4292588.048482307,3857799.6870284006
37.4572746,-122.1355874,-28.81648128014803,-2696468.1196099455,-4292613.36592272,3857783.4569763904
37.4570887,-122.1352716,-28.97326574453712,-2696451.0680249934,-4292638.748202884,3857766.983581504
